Symbol,Date,Open,High,Low,Close,Volume
AMZN,2025-05-05,186.51,188.18,185.53,186.35,35217500
AMZN,2025-05-06,184.57,187.93,183.85,185.01,29314100
AMZN,2025-05-07,185.56,190.99,185.01,188.71,43948600
AMZN,2025-05-08,191.43,194.33,188.82,192.08,41043600
AMZN,2025-05-09,193.38,194.69,191.16,193.06,29663100
AMZN,2025-05-12,210.71,211.66,205.75,208.64,75205000
AMZN,2025-05-13,211.08,214.84,210.1,211.37,56193700
AMZN,2025-05-14,211.45,211.93,208.85,210.25,38492100
AMZN,2025-05-15,206.45,206.88,202.67,205.17,64347300
AMZN,2025-05-16,206.85,206.85,204.37,205.59,43318500
AMZN,2025-05-19,201.65,206.62,201.26,206.16,34314800
AMZN,2025-05-20,204.63,205.59,202.65,204.07,29470400
AMZN,2025-05-21,201.61,203.46,200.06,201.12,42460900
AMZN,2025-05-22,201.38,205.76,200.16,203.1,38938900
AMZN,2025-05-23,198.9,202.37,197.85,200.99,33393500
AMZN,2025-05-27,203.09,206.69,202.19,206.02,34892000
AMZN,2025-05-28,205.92,207.66,204.41,204.72,28549800
AMZN,2025-05-29,208.03,208.81,204.23,205.7,34650000
AMZN,2025-05-30,204.84,205.99,201.7,205.01,51679400
AMZN,2025-06-02,204.98,207.0,202.68,206.65,29113300
AMZN,2025-06-03,207.11,208.95,205.03,205.71,33139100
AMZN,2025-06-04,206.55,208.18,205.18,207.23,29915600
AMZN,2025-06-05,209.55,212.81,207.56,207.91,51864200
AMZN,2025-06-06,212.4,213.87,210.5,213.57,39832500
AMZN,2025-06-09,214.75,217.85,212.88,216.98,38102500
AMZN,2025-06-10,216.78,217.69,214.15,217.61,31303300
AMZN,2025-06-11,217.41,218.4,212.89,213.2,39326000
AMZN,2025-06-12,211.78,213.58,211.33,213.24,27640000
AMZN,2025-06-13,209.96,214.05,209.62,212.1,29337800
AMZN,2025-06-16,212.31,217.06,211.6,216.1,33284200
AMZN,2025-06-17,215.2,217.41,214.56,214.82,32086300
AMZN,2025-06-18,215.09,217.96,212.34,212.52,44360500
AMZN,2025-06-20,214.68,214.89,208.27,209.69,75350700
AMZN,2025-06-23,209.79,210.39,207.31,208.47,37311700
AMZN,2025-06-24,212.14,214.34,211.05,212.77,38378800
AMZN,2025-06-25,214.62,216.03,211.11,211.99,31755700
AMZN,2025-06-26,213.12,218.04,212.01,217.12,50480800
AMZN,2025-06-27,219.92,223.3,216.74,223.3,119217100
AMZN,2025-06-30,223.52,223.82,219.12,219.39,58887800
AMZN,2025-07-01,219.5,221.88,217.93,220.46,39256800
AMZN,2025-07-02,219.73,221.6,219.06,219.92,30894200
AMZN,2025-07-03,221.82,224.01,221.36,223.41,29632400
AMZN,2025-07-07,223.0,224.29,222.37,223.47,36604100
AMZN,2025-07-08,223.92,224.0,218.43,219.36,45692000
AMZN,2025-07-09,221.07,224.29,220.47,222.54,38155100
AMZN,2025-07-10,221.55,222.79,219.7,222.26,30370600
AMZN,2025-07-11,223.58,226.68,222.37,225.02,50518300
AMZN,2025-07-14,225.07,226.66,224.24,225.69,35702600
AMZN,2025-07-15,226.2,227.27,225.46,226.35,34907300
AMZN,2025-07-16,225.88,226.1,222.18,223.19,39535900
AMZN,2025-07-17,223.32,224.5,222.51,223.88,31855800
AMZN,2025-07-18,225.14,226.4,222.98,226.13,37833800
AMZN,2025-07-21,225.84,229.69,225.65,229.3,40297600
AMZN,2025-07-22,229.68,230.0,226.35,227.47,37483700
AMZN,2025-07-23,228.47,228.79,227.09,228.29,28294900
AMZN,2025-07-24,229.17,236.0,228.64,232.23,42902300
AMZN,2025-07-25,232.22,232.48,231.18,231.44,28712100
AMZN,2025-07-28,233.35,234.29,232.25,232.79,26300100
AMZN,2025-07-29,234.15,234.72,230.31,231.01,33716200
AMZN,2025-07-30,231.64,231.8,229.29,230.19,32993300
AMZN,2025-07-31,235.77,236.53,231.4,234.11,104357300
AMZN,2025-08-01,217.21,220.44,212.8,214.75,122258800
AMZN,2025-08-04,217.4,217.44,211.42,211.65,77890100
AMZN,2025-08-05,213.05,216.3,212.87,213.75,51505100
AMZN,2025-08-06,214.7,222.65,213.74,222.31,54823000
AMZN,2025-08-07,221.0,226.22,220.82,223.13,40603500
AMZN,2025-08-08,223.14,223.8,221.88,222.69,32970500
AMZN,2025-08-11,221.78,223.05,220.4,221.3,31646200
AMZN,2025-08-12,222.23,223.5,219.05,221.47,37185800
AMZN,2025-08-13,222.0,224.92,222.0,224.56,36508300
AMZN,2025-08-14,227.4,233.11,227.02,230.98,61545800
AMZN,2025-08-15,232.58,234.08,229.81,231.03,39649200
AMZN,2025-08-18,230.23,231.91,228.33,231.49,25248900
AMZN,2025-08-19,230.09,230.53,227.12,228.01,29891000
AMZN,2025-08-20,227.12,227.27,220.92,223.81,36604300
AMZN,2025-08-21,222.65,222.78,220.5,221.95,32140500
AMZN,2025-08-22,222.79,229.14,220.82,228.84,37315300
AMZN,2025-08-25,227.35,229.6,227.31,227.94,22633700
AMZN,2025-08-26,227.11,229.0,226.02,228.71,26105400
AMZN,2025-08-27,228.57,229.87,227.81,229.12,21254500
AMZN,2025-08-28,229.01,232.71,228.02,231.6,33679600
AMZN,2025-08-29,231.32,231.81,228.16,229.0,26199200
AMZN,2025-09-02,223.52,226.17,221.83,225.34,38843900
AMZN,2025-09-03,225.21,227.17,224.36,225.99,29223100
AMZN,2025-09-04,231.19,235.77,230.78,235.68,59391800
AMZN,2025-09-05,235.19,236.0,231.93,232.33,36721800
AMZN,2025-09-08,234.94,237.6,233.75,235.84,33947100
AMZN,2025-09-09,236.36,238.85,235.08,238.24,27033800
AMZN,2025-09-10,237.52,237.68,229.1,230.33,60907700
AMZN,2025-09-11,231.49,231.53,229.34,229.95,37485600
AMZN,2025-09-12,230.35,230.79,226.29,228.15,38496200
AMZN,2025-09-15,230.63,233.73,230.32,231.43,33243300
AMZN,2025-09-16,232.94,235.9,232.23,234.05,38203900
AMZN,2025-09-17,233.77,234.3,228.71,231.62,42815200
AMZN,2025-09-18,232.5,233.48,228.79,231.23,37931700
AMZN,2025-09-19,232.37,234.16,229.7,231.48,97943200
AMZN,2025-09-22,230.56,230.57,227.51,227.63,45914500
AMZN,2025-09-23,227.83,227.86,220.07,220.71,70956200
AMZN,2025-09-24,224.15,224.56,219.45,220.21,49509000
AMZN,2025-09-25,220.06,220.67,216.47,218.15,52226300
AMZN,2025-09-26,219.08,221.05,218.02,219.78,41650100
AMZN,2025-09-29,220.08,222.6,219.3,222.17,44259200
AMZN,2025-09-30,222.03,222.24,217.89,219.57,48396400
AMZN,2025-10-01,217.36,222.15,216.61,220.63,43933800
AMZN,2025-10-02,221.01,222.81,218.95,222.41,41258600
AMZN,2025-10-03,223.44,224.2,219.34,219.51,43639000
AMZN,2025-10-06,221.0,221.73,216.03,220.9,43690900
AMZN,2025-10-07,220.88,222.89,220.17,221.78,31194700
AMZN,2025-10-08,222.92,226.73,221.19,225.22,46686000
AMZN,2025-10-09,225.0,228.21,221.75,227.74,46412100
AMZN,2025-10-10,226.21,228.25,216.0,216.37,72367500
AMZN,2025-10-13,217.7,220.68,217.04,220.07,37809700
AMZN,2025-10-14,215.56,219.32,212.6,216.39,45581500
GOOGL,2020-01-02,66.96,67.97,66.86,67.97,27278000
GOOGL,2020-01-03,66.94,68.22,66.9,67.61,23408000
GOOGL,2020-01-06,67.12,69.44,67.09,69.41,46768000
GOOGL,2020-01-07,69.54,69.69,69.1,69.28,34330000
GOOGL,2020-01-08,69.26,70.11,69.15,69.77,35314000
GOOGL,2020-01-09,70.61,70.94,70.03,70.5,33200000
GOOGL,2020-01-10,70.98,71.26,70.49,70.96,26258000
GOOGL,2020-01-13,71.27,71.58,70.78,71.51,30730000
GOOGL,2020-01-14,71.51,71.64,70.9,71.04,26076000
GOOGL,2020-01-15,71.16,71.55,71.09,71.47,21550000
GOOGL,2020-01-16,71.78,72.04,71.51,72.01,26080000
GOOGL,2020-01-17,72.63,73.52,72.33,73.47,52424000
GOOGL,2020-01-21,73.44,73.98,73.01,73.6,48930000
GOOGL,2020-01-22,73.98,74.52,73.63,73.69,28458000
GOOGL,2020-01-23,73.87,74.16,73.51,73.73,26650000
GOOGL,2020-01-24,74.13,74.2,72.66,72.81,29786000
GOOGL,2020-01-27,71.09,71.34,70.49,71.1,34132000
GOOGL,2020-01-28,71.59,72.24,71.03,72.03,29724000
GOOGL,2020-01-29,72.42,72.71,71.77,72.34,21566000
GOOGL,2020-01-30,71.41,72.26,71.26,72.21,27110000
GOOGL,2020-01-31,72.89,72.98,70.86,71.15,43822000
GOOGL,2020-02-03,72.58,73.81,72.33,73.62,71636000
GOOGL,2020-02-04,72.23,72.86,70.61,71.78,95880000
GOOGL,2020-02-05,72.68,72.73,70.99,71.81,36376000
GOOGL,2020-02-06,72.1,73.57,72.03,73.29,37822000
GOOGL,2020-02-07,72.87,73.75,72.77,73.45,28360000
GOOGL,2020-02-10,73.36,74.93,73.25,74.92,38302000
GOOGL,2020-02-11,75.15,75.97,74.76,74.99,34852000
GOOGL,2020-02-12,75.27,75.49,74.92,75.41,31042000
GOOGL,2020-02-13,74.98,75.77,74.68,75.15,22914000
GOOGL,2020-02-14,75.21,75.48,74.76,75.42,23198000
GOOGL,2020-02-18,75.2,76.0,75.03,75.45,25642000
GOOGL,2020-02-19,75.84,76.01,75.53,75.72,22746000
GOOGL,2020-02-20,75.43,75.83,74.7,75.33,25962000
GOOGL,2020-02-21,74.71,75.03,73.42,73.66,42520000
GOOGL,2020-02-24,70.67,71.33,69.86,70.51,49560000
GOOGL,2020-02-25,71.06,71.35,68.55,68.84,51580000
GOOGL,2020-02-26,69.27,70.2,68.36,69.05,49776000
GOOGL,2020-02-27,67.49,68.0,65.26,65.3,62290000
GOOGL,2020-02-28,63.28,66.66,62.98,66.5,80198000
GOOGL,2020-03-02,67.11,68.9,65.81,68.84,55430000
GOOGL,2020-03-03,69.41,69.93,66.01,66.43,56602000
GOOGL,2020-03-04,67.48,68.67,66.39,68.61,47598000
GOOGL,2020-03-05,66.82,67.22,64.64,65.29,54380000
GOOGL,2020-03-06,63.06,64.69,62.43,64.34,64640000
GOOGL,2020-03-09,59.84,62.21,59.49,60.37,69252000
GOOGL,2020-03-10,62.29,63.36,60.31,63.32,54872000
GOOGL,2020-03-11,61.99,62.42,59.15,60.13,54732000
GOOGL,2020-03-12,55.75,59.03,55.04,55.2,94326000
GOOGL,2020-03-13,58.35,60.3,55.23,60.3,79400000
GOOGL,2020-03-16,54.11,56.88,52.99,53.28,96520000
GOOGL,2020-03-17,54.16,55.91,52.1,55.52,83194000
GOOGL,2020-03-18,52.63,54.87,51.49,54.19,93044000
GOOGL,2020-03-19,54.04,57.24,52.42,55.2,74064000
GOOGL,2020-03-20,56.16,56.53,52.74,53.04,82878000
GOOGL,2020-03-23,52.46,52.98,50.1,52.35,83672000
GOOGL,2020-03-24,54.82,56.28,53.95,56.11,72468000
GOOGL,2020-03-25,55.84,56.92,53.78,54.7,90324000
GOOGL,2020-03-26,55.35,58.17,54.23,57.75,76562000
GOOGL,2020-03-27,55.99,57.16,54.82,55.13,62794000
GOOGL,2020-03-30,56.24,57.16,54.55,56.92,58736000
GOOGL,2020-03-31,57.04,58.27,56.45,57.7,65228000
GOOGL,2020-04-01,55.82,56.08,54.3,54.73,51970000
GOOGL,2020-04-02,54.62,55.75,54.28,55.47,56410000
GOOGL,2020-04-03,55.35,55.56,53.39,54.26,51374000
GOOGL,2020-04-06,56.26,59.13,55.86,58.75,63320000
GOOGL,2020-04-07,60.43,60.62,58.46,58.72,61620000
GOOGL,2020-04-08,59.74,60.33,58.79,59.94,40334000
GOOGL,2020-04-09,60.49,60.68,59.21,59.92,54028000
GOOGL,2020-04-13,59.66,60.31,58.71,60.11,38702000
GOOGL,2020-04-14,61.57,63.35,61.01,62.83,63358000
GOOGL,2020-04-15,61.9,63.32,61.28,62.43,42236000
GOOGL,2020-04-16,62.92,63.23,61.49,62.44,57896000
GOOGL,2020-04-17,63.65,64.06,62.87,63.51,51050000
GOOGL,2020-04-20,63.06,63.4,62.39,62.63,35292000
GOOGL,2020-04-21,61.71,62.07,59.84,60.19,49648000
GOOGL,2020-04-22,61.63,63.56,61.44,62.49,46296000
GOOGL,2020-04-23,62.85,63.97,62.59,63.12,34202000
GOOGL,2020-04-24,62.32,63.45,61.77,63.39,37402000
GOOGL,2020-04-27,64.16,64.26,62.82,63.11,44186000
GOOGL,2020-04-28,63.72,63.8,61.1,61.21,80700000
GOOGL,2020-04-29,66.79,67.54,65.88,66.65,108358000
GOOGL,2020-04-30,66.11,67.04,65.62,66.87,55842000
GOOGL,2020-05-01,65.75,67.11,65.03,65.41,48872000
GOOGL,2020-05-04,64.96,65.77,64.36,65.69,30806000
GOOGL,2020-05-05,66.42,68.08,66.29,66.99,39666000
GOOGL,2020-05-06,67.43,67.97,66.8,66.81,31732000
GOOGL,2020-05-07,67.6,68.33,67.16,68.0,30652000
GOOGL,2020-05-08,68.62,69.35,68.13,68.74,33326000
GOOGL,2020-05-11,68.37,70.29,68.3,69.7,32718000
GOOGL,2020-05-12,69.93,70.23,68.25,68.29,33918000
GOOGL,2020-05-13,68.34,68.79,65.95,66.95,40368000
GOOGL,2020-05-14,66.22,67.4,65.71,67.38,36660000
GOOGL,2020-05-15,66.95,68.26,66.49,68.18,41544000
GOOGL,2020-05-18,67.61,69.16,67.25,68.78,47094000
GOOGL,2020-05-19,68.8,69.15,68.22,68.25,31586000
GOOGL,2020-05-20,68.98,70.12,68.9,69.98,38262000
GOOGL,2020-05-21,70.07,70.34,69.24,69.86,30894000
GOOGL,2020-05-22,69.71,70.36,69.32,70.18,28544000
GOOGL,2020-05-26,71.6,71.76,70.48,70.58,44590000
GOOGL,2020-05-27,70.51,70.78,69.25,70.53,31684000
GOOGL,2020-05-28,69.52,71.73,69.47,70.43,35170000
GOOGL,2020-05-29,70.54,71.34,70.31,71.19,37044000
GOOGL,2020-06-01,70.8,71.59,70.63,71.25,25162000
GOOGL,2020-06-02,71.26,71.66,70.59,71.62,23442000
GOOGL,2020-06-03,71.64,71.95,71.09,71.47,27732000
GOOGL,2020-06-04,71.35,71.57,69.82,70.23,26982000
GOOGL,2020-06-05,70.3,71.82,69.9,71.51,42642000
GOOGL,2020-06-08,70.83,71.95,70.74,71.91,33878000
GOOGL,2020-06-09,71.77,72.89,71.62,72.11,33624000
GOOGL,2020-06-10,72.57,73.13,72.22,72.73,31762000
GOOGL,2020-06-11,71.56,72.08,69.44,69.61,47144000
GOOGL,2020-06-12,70.8,71.23,68.82,70.16,36676000
GOOGL,2020-06-15,69.0,70.76,68.88,70.55,30468000
GOOGL,2020-06-16,71.95,72.36,70.96,71.83,30648000
GOOGL,2020-06-17,72.15,72.61,71.26,72.13,30610000
GOOGL,2020-06-18,72.0,72.15,70.82,71.21,34862000
GOOGL,2020-06-19,71.51,71.73,70.46,70.74,52784000
GOOGL,2020-06-22,70.76,72.05,70.47,72.04,29442000
GOOGL,2020-06-23,72.1,73.25,71.76,72.7,37752000
GOOGL,2020-06-24,72.66,73.28,71.01,71.14,31592000
GOOGL,2020-06-25,71.07,71.62,70.49,71.56,23958000
GOOGL,2020-06-26,71.14,71.36,67.29,67.66,97640000
GOOGL,2020-06-29,67.55,69.42,67.12,69.38,45074000
GOOGL,2020-06-30,69.37,70.71,68.87,70.42,40286000
GOOGL,2020-07-01,70.47,71.93,70.22,71.61,42182000
GOOGL,2020-07-02,72.09,73.92,72.06,72.99,57218000
GOOGL,2020-07-06,73.9,74.98,73.34,74.47,44712000
GOOGL,2020-07-07,74.29,75.54,73.97,73.99,42364000
GOOGL,2020-07-08,74.53,75.04,74.1,74.67,31766000
GOOGL,2020-07-09,74.98,75.93,74.27,75.41,41836000
GOOGL,2020-07-10,75.14,76.54,74.52,76.42,35918000
GOOGL,2020-07-13,76.97,78.28,74.81,75.09,42954000
GOOGL,2020-07-14,74.13,75.62,73.79,75.52,38108000
GOOGL,2020-07-15,75.64,76.29,74.38,75.32,31026000
GOOGL,2020-07-16,74.56,75.28,73.9,75.23,26484000
GOOGL,2020-07-17,75.33,75.65,74.39,75.32,34264000
GOOGL,2020-07-20,75.23,77.91,74.62,77.66,30166000
GOOGL,2020-07-21,78.71,78.81,77.1,77.26,27486000
GOOGL,2020-07-22,77.25,77.81,76.63,77.71,24482000
GOOGL,2020-07-23,77.76,77.98,74.91,75.32,33910000
GOOGL,2020-07-24,74.45,75.25,73.87,74.89,29902000
GOOGL,2020-07-27,75.14,76.35,75.1,75.95,27124000
GOOGL,2020-07-28,75.73,75.78,74.51,74.67,30910000
GOOGL,2020-07-29,74.73,76.14,74.64,75.65,22676000
GOOGL,2020-07-30,74.39,76.52,74.25,76.39,36042000
GOOGL,2020-07-31,74.34,74.74,72.2,73.89,91468000
GOOGL,2020-08-03,74.04,74.37,73.08,73.63,45482000
GOOGL,2020-08-04,73.83,74.14,72.7,73.16,37212000
GOOGL,2020-08-05,73.34,73.99,73.06,73.45,29134000
GOOGL,2020-08-06,73.3,74.8,73.09,74.73,33306000
GOOGL,2020-08-07,74.94,75.48,73.8,74.41,27718000
GOOGL,2020-08-10,74.03,74.84,73.37,74.33,20546000
GOOGL,2020-08-11,74.19,75.0,73.4,73.52,31098000
GOOGL,2020-08-12,73.85,75.07,73.74,74.85,22512000
GOOGL,2020-08-13,74.89,76.32,74.89,75.31,22388000
GOOGL,2020-08-14,75.16,75.47,74.44,74.72,21942000
GOOGL,2020-08-17,75.28,75.67,74.73,75.29,19990000
GOOGL,2020-08-18,75.78,77.34,75.56,77.26,28378000
GOOGL,2020-08-19,77.09,77.91,76.47,76.7,30472000
GOOGL,2020-08-20,76.47,78.47,76.2,78.27,26382000
GOOGL,2020-08-21,78.05,79.05,77.58,78.24,34838000
GOOGL,2020-08-24,79.08,79.89,78.21,78.71,25638000
GOOGL,2020-08-25,78.46,79.89,78.35,79.74,25150000
GOOGL,2020-08-26,79.76,82.07,79.5,81.64,52188000
GOOGL,2020-08-27,81.77,81.84,80.39,80.87,31350000
GOOGL,2020-08-28,80.92,81.51,80.72,81.41,22418000
GOOGL,2020-08-31,81.62,81.66,80.71,80.92,26422000
GOOGL,2020-09-01,81.05,82.39,80.92,82.19,22652000
GOOGL,2020-09-02,82.83,85.71,82.44,85.28,49522000
GOOGL,2020-09-03,84.39,84.42,79.83,80.92,63726000
GOOGL,2020-09-04,79.9,81.19,76.37,78.52,55850000
GOOGL,2020-09-08,75.73,77.24,75.31,75.66,54032000
GOOGL,2020-09-09,76.91,77.4,75.74,76.83,39242000
GOOGL,2020-09-10,76.98,78.14,75.48,75.78,33024000
GOOGL,2020-09-11,75.88,76.41,74.14,75.27,30706000
GOOGL,2020-09-14,76.06,77.32,74.74,74.92,42660000
GOOGL,2020-09-15,75.87,77.02,75.58,76.23,23042000
GOOGL,2020-09-16,76.6,77.19,75.06,75.09,22128000
GOOGL,2020-09-17,73.78,74.42,72.62,73.84,40008000
GOOGL,2020-09-18,73.91,74.25,71.09,72.06,63056000
GOOGL,2020-09-21,71.09,71.51,69.65,71.02,56908000
GOOGL,2020-09-22,72.02,72.7,70.99,72.49,33950000
GOOGL,2020-09-23,72.11,72.16,69.65,69.99,37726000
GOOGL,2020-09-24,69.65,71.41,69.63,70.66,34552000
GOOGL,2020-09-25,70.76,71.8,69.9,71.46,30326000
GOOGL,2020-09-28,73.1,73.15,71.82,72.43,30784000
GOOGL,2020-09-29,72.69,73.1,72.2,72.8,31816000
GOOGL,2020-09-30,72.55,73.8,72.29,72.78,40924000
GOOGL,2020-10-01,73.67,74.24,73.33,73.89,32884000
GOOGL,2020-10-02,72.48,73.44,71.87,72.28,31222000
GOOGL,2020-10-05,72.63,73.73,72.5,73.63,21602000
GOOGL,2020-10-06,73.27,73.72,71.76,72.05,26096000
GOOGL,2020-10-07,72.47,72.95,71.17,72.46,36108000
GOOGL,2020-10-08,72.77,73.89,72.77,73.66,26076000
GOOGL,2020-10-09,74.13,75.07,73.84,75.01,32966000
GOOGL,2020-10-12,76.37,78.88,75.94,77.69,55344000
GOOGL,2020-10-13,78.31,78.72,77.4,77.82,39072000
GOOGL,2020-10-14,78.19,78.65,76.77,77.64,33174000
GOOGL,2020-10-15,76.7,78.03,76.53,77.24,31210000
GOOGL,2020-10-16,77.56,78.35,77.35,77.85,34194000
GOOGL,2020-10-19,78.26,78.65,75.62,75.97,29734000
GOOGL,2020-10-20,75.63,78.15,75.5,77.02,41670000
GOOGL,2020-10-21,77.95,80.2,77.82,78.76,60322000
GOOGL,2020-10-22,78.71,80.12,78.33,79.78,30512000
GOOGL,2020-10-23,80.2,81.15,80.04,81.09,30548000
GOOGL,2020-10-26,80.2,80.92,77.85,78.67,35826000
GOOGL,2020-10-27,78.9,79.55,78.31,79.4,25902000
GOOGL,2020-10-28,76.97,77.16,74.91,75.02,45174000
GOOGL,2020-10-29,75.33,78.89,75.31,77.31,55406000
GOOGL,2020-10-30,82.8,83.49,79.53,80.25,99878000
GOOGL,2020-11-02,80.62,82.34,80.16,80.66,44228000
GOOGL,2020-11-03,80.98,82.38,80.05,81.72,31432000
GOOGL,2020-11-04,84.69,87.9,84.57,86.69,71342000
GOOGL,2020-11-05,87.92,88.98,86.46,87.52,39758000
GOOGL,2020-11-06,86.97,87.82,86.24,87.38,28622000
GOOGL,2020-11-09,89.18,90.22,87.28,87.47,53440000
GOOGL,2020-11-10,85.9,87.37,85.22,86.29,43022000
GOOGL,2020-11-11,86.82,87.54,86.56,86.76,31838000
GOOGL,2020-11-12,86.5,87.64,86.3,86.54,26474000
GOOGL,2020-11-13,86.8,88.25,86.2,88.01,29744000
GOOGL,2020-11-16,87.6,89.1,87.46,88.09,25468000
GOOGL,2020-11-17,87.79,88.25,87.37,87.48,21314000
GOOGL,2020-11-18,87.23,87.65,86.33,86.44,20108000
GOOGL,2020-11-19,86.07,87.57,85.91,87.33,20106000
GOOGL,2020-11-20,87.5,87.81,86.16,86.22,27694000
GOOGL,2020-11-23,86.41,86.7,84.92,85.79,22530000
GOOGL,2020-11-24,85.78,87.72,85.45,87.59,27984000
GOOGL,2020-11-25,87.79,87.91,86.82,87.6,19600000
GOOGL,2020-11-27,87.62,89.24,87.62,88.74,14790000
GOOGL,2020-11-30,88.17,88.41,86.79,87.12,32418000
GOOGL,2020-12-01,87.73,90.46,87.55,89.15,37350000
GOOGL,2020-12-02,89.15,91.01,88.65,90.62,29424000
GOOGL,2020-12-03,90.4,91.56,90.23,90.47,24728000
GOOGL,2020-12-04,90.39,90.85,90.06,90.56,20544000
GOOGL,2020-12-07,90.16,90.84,89.53,90.23,22288000
GOOGL,2020-12-08,89.81,90.18,88.95,89.95,19936000
GOOGL,2020-12-09,89.9,90.79,87.5,88.28,31728000
GOOGL,2020-12-10,87.53,88.14,86.08,87.78,28688000
GOOGL,2020-12-11,87.4,88.26,87.04,88.13,18628000
GOOGL,2020-12-14,87.93,88.88,86.86,87.01,33050000
GOOGL,2020-12-15,87.39,87.6,86.49,87.45,21352000
GOOGL,2020-12-16,87.85,87.85,86.85,87.26,24676000
GOOGL,2020-12-17,87.59,87.73,85.96,86.43,34880000
GOOGL,2020-12-18,86.71,86.82,85.16,85.72,85256000
GOOGL,2020-12-21,84.87,86.26,84.12,86.13,33974000
GOOGL,2020-12-22,85.87,86.04,84.7,85.42,20370000
GOOGL,2020-12-23,85.61,86.61,85.47,85.82,22974000
GOOGL,2020-12-24,85.86,86.52,85.63,86.11,9312000
GOOGL,2020-12-28,86.65,88.74,86.49,88.09,27650000
GOOGL,2020-12-29,88.75,88.81,87.15,87.29,19726000
GOOGL,2020-12-30,87.65,87.78,85.81,86.22,21026000
GOOGL,2020-12-31,86.27,87.27,86.21,87.03,21070000
GOOGL,2021-01-04,87.4,87.52,84.77,85.72,37324000
GOOGL,2021-01-05,85.66,86.74,85.26,86.41,20360000
GOOGL,2021-01-06,84.43,86.6,84.22,85.55,46588000
GOOGL,2021-01-07,85.75,88.28,85.75,88.11,41936000
GOOGL,2021-01-08,88.25,89.35,87.46,89.28,35484000
GOOGL,2021-01-11,88.24,88.61,87.01,87.21,34796000
GOOGL,2021-01-12,86.67,87.79,85.23,86.28,29528000
GOOGL,2021-01-13,85.77,87.22,85.77,86.76,23432000
GOOGL,2021-01-14,86.84,87.77,85.71,85.95,29212000
GOOGL,2021-01-15,85.86,86.78,85.0,85.79,31444000
GOOGL,2021-01-19,86.55,89.57,86.05,88.61,41660000
GOOGL,2021-01-20,90.69,94.34,90.35,93.36,64152000
GOOGL,2021-01-21,94.03,95.94,93.33,93.56,58634000
GOOGL,2021-01-22,93.93,94.57,93.18,93.98,32744000
GOOGL,2021-01-25,94.98,95.43,92.32,94.07,50586000
GOOGL,2021-01-26,93.65,95.13,93.16,94.74,31462000
GOOGL,2021-01-27,93.1,93.38,89.25,90.32,82512000
GOOGL,2021-01-28,90.92,93.75,90.92,92.03,55278000
GOOGL,2021-01-29,91.07,91.74,89.46,90.74,44530000
GOOGL,2021-02-01,91.6,95.12,91.6,94.01,40252000
GOOGL,2021-02-02,95.0,96.8,94.67,95.3,66332000
GOOGL,2021-02-03,102.57,104.61,99.99,102.24,97882000
GOOGL,2021-02-04,102.33,102.76,101.06,101.98,48596000
GOOGL,2021-02-05,102.27,104.08,101.8,103.73,29866000
GOOGL,2021-02-08,104.28,105.03,102.46,103.51,28828000
GOOGL,2021-02-09,103.03,104.21,102.79,103.06,21892000
GOOGL,2021-02-10,103.44,104.23,101.91,103.61,25102000
GOOGL,2021-02-11,103.83,103.98,102.73,103.72,20480000
GOOGL,2021-02-12,103.28,104.26,102.97,104.03,18990000
GOOGL,2021-02-16,103.87,106.52,103.87,104.81,31004000
GOOGL,2021-02-17,103.98,105.4,103.7,105.21,20294000
GOOGL,2021-02-18,104.53,105.37,103.95,104.57,22546000
GOOGL,2021-02-19,104.67,105.2,103.46,103.73,37938000
GOOGL,2021-02-22,101.98,103.3,101.7,102.01,29466000
GOOGL,2021-02-23,100.01,102.92,98.83,102.3,34658000
GOOGL,2021-02-24,100.81,103.7,100.68,103.48,22608000
GOOGL,2021-02-25,102.09,103.44,99.64,100.11,41548000
GOOGL,2021-02-26,100.8,102.12,99.37,100.4,40042000
GOOGL,2021-03-01,101.7,103.1,101.02,102.77,26060000
GOOGL,2021-03-02,102.53,104.02,102.13,102.52,25564000
GOOGL,2021-03-03,101.89,103.09,99.02,99.88,33892000
GOOGL,2021-03-04,100.05,103.02,99.58,101.0,49216000
GOOGL,2021-03-05,102.35,104.59,100.69,104.14,53100000
GOOGL,2021-03-08,103.49,104.96,99.57,99.69,36868000
GOOGL,2021-03-09,101.79,102.49,101.08,101.32,33920000
GOOGL,2021-03-10,102.36,102.36,100.27,101.11,27100000
GOOGL,2021-03-11,102.21,104.84,102.12,104.31,27702000
GOOGL,2021-03-12,103.11,103.17,100.92,101.8,33818000
GOOGL,2021-03-15,101.55,102.05,100.7,102.02,26168000
GOOGL,2021-03-16,102.59,104.96,102.26,103.48,31900000
GOOGL,2021-03-17,102.72,104.23,101.51,103.4,26382000
GOOGL,2021-03-18,101.71,102.73,100.27,100.37,31700000
GOOGL,2021-03-19,100.79,101.15,99.46,100.65,46072000
GOOGL,2021-03-22,100.69,101.72,100.01,100.84,33536000
GOOGL,2021-03-23,101.3,102.5,100.71,101.37,28510000
GOOGL,2021-03-24,101.89,102.67,100.76,100.93,25218000
GOOGL,2021-03-25,100.76,101.58,99.12,100.93,35616000
GOOGL,2021-03-26,100.89,101.27,99.51,100.54,27978000
GOOGL,2021-03-29,100.42,101.76,99.59,101.59,26492000
GOOGL,2021-03-30,101.95,102.43,101.11,101.62,27312000
